date,homeTeamWin,homeTeam,homeTeamConf,homeTeamDiv,homeTeamDaysOff,homeTeamTotalWinPercent,homeTeamConfWinPercent,homeTeamHomeWinPercent,homeTeamLastFive,homeTeamLastTen,awayTeam,awayTeamConf,awayTeamDiv,awayTeamDaysOff,awayTeamTotalWinPercent,awayTeamConfWinPercent,awayTeamAwayWinPercent,awayTeamLastFive,awayTeamLastTen
1510293600,1,OKC,West,Northwest,0,363,0,500,1,3,LAC,West,Pacific,3,500,625,666,1,5
1512540000,1,ORL,East,Southeast,2,400,357,500,2,2,ATL,East,Southeast,1,217,187,250,2,3
1509858000,1,LAL,West,Pacific,1,444,200,500,2,4,MEM,West,Southwest,1,666,857,666,3,6
1511589600,1,UTA,West,Northwest,3,421,500,636,2,3,MIL,East,Central,3,529,400,500,3,5
1508734800,1,SA,West,Southwest,2,1000,1000,1000,2,2,TOR,East,Atlantic,2,1000,1000,0,2,2
1509685200,0,UTA,West,Northwest,2,625,625,1000,3,5,TOR,East,Atlantic,2,571,1000,400,2,4
1509771600,0,CHI,East,Central,1,285,400,333,2,2,NO,West,Southwest,0,444,428,600,3,4
1511157600,1,NY,East,Atlantic,3,533,444,700,2,6,LAC,West,Pacific,2,333,500,285,0,1
1512540000,0,CHA,East,Southeast,2,409,357,727,1,4,GS,West,Pacific,2,760,692,785,4,8
1516428000,1,MIN,West,Northwest,1,617,766,750,3,6,TOR,East,Atlantic,1,704,760,583,3,7
1517637600,1,LAC,West,Pacific,3,500,542,538,2,6,CHI,East,Central,2,352,516,269,0,4
1509771600,1,MIN,West,Northwest,3,625,800,666,3,5,DAL,West,Southwest,0,100,125,0,0,1
1514613600,1,DET,East,Central,2,558,545,687,3,5,SA,West,Southwest,1,694,650,470,4,7
1512799200,0,BKN,East,Atlantic,1,416,400,454,3,5,MIA,East,Southeast,2,458,500,461,1,5
1513317600,0,PHI,East,Atlantic,2,518,500,538,1,4,OKC,West,Northwest,2,481,437,285,3,5
1514527200,1,TOR,East,Atlantic,1,696,750,923,3,7,ATL,East,Southeast,2,264,250,176,3,4
1515736800,0,MIL,East,Central,2,550,434,666,3,5,GS,West,Pacific,1,785,769,850,4,7
1510984800,1,DAL,West,Southwest,1,125,83,111,1,1,MIL,East,Central,3,571,444,500,4,5
1517032800,1,GS,West,Pacific,1,795,750,750,4,8,BOS,East,Atlantic,2,714,687,739,1,6
1513404000,0,MEM,West,Southwest,1,310,444,352,1,2,BOS,East,Atlantic,1,774,750,733,2,6
1515909600,1,MIA,East,Southeast,3,585,640,550,5,8,MIL,East,Central,1,536,434,421,2,5
1516255200,1,POR,West,Northwest,2,522,480,523,2,5,IND,East,Central,3,545,586,500,4,5
1510552800,0,UTA,West,Northwest,2,461,555,666,1,4,MIN,West,Northwest,2,583,625,428,3,6
1515132000,0,MIL,East,Central,2,555,421,684,3,5,TOR,East,Atlantic,2,722,789,571,3,8
1515564000,1,HOU,West,Southwest,2,717,714,700,3,3,POR,West,Northwest,1,550,523,600,4,6
1511330400,1,SAC,West,Pacific,2,235,333,428,1,3,LAL,West,Pacific,1,444,444,285,3,5
1512712800,0,NO,West,Southwest,2,520,500,500,2,5,SAC,West,Pacific,2,291,416,214,2,4
1515218400,0,LAC,West,Pacific,1,459,500,555,4,6,GS,West,Pacific,1,794,782,842,4,8
1517292000,1,TOR,East,Atlantic,2,687,769,818,3,5,MIN,West,Northwest,1,603,727,444,2,5
1510034400,1,DEN,West,Northwest,3,500,333,600,3,5,BKN,East,Atlantic,1,400,500,200,1,4
1515564000,0,BKN,East,Atlantic,2,375,363,428,2,4,DET,East,Central,1,538,500,380,2,5
1511157600,1,SA,West,Southwest,3,625,714,777,3,6,ATL,East,Southeast,2,187,90,200,1,2
1513576800,0,IND,East,Central,1,566,631,625,3,6,BOS,East,Atlantic,1,781,750,750,3,7
1517810400,0,NO,West,Southwest,1,538,437,560,2,6,UTA,West,Northwest,1,461,500,321,5,7
1511157600,0,ORL,East,Southeast,2,500,500,571,1,4,IND,East,Central,1,529,555,500,4,5
1512194400,1,BOS,East,Atlantic,1,826,764,818,3,8,PHO,West,Pacific,2,347,307,400,1,4
1512712800,0,ORL,East,Southeast,2,423,400,545,3,3,DEN,West,Northwest,1,541,428,250,2,5
1513144800,1,HOU,West,Southwest,2,840,857,750,5,10,CHA,East,Southeast,2,384,333,166,2,3
1514008800,1,WAS,East,Southeast,0,531,466,600,3,5,ORL,East,Southeast,1,333,333,277,0,2
1514440800,1,MIL,East,Central,2,531,411,647,2,5,MIN,West,Northwest,1,628,760,588,5,8
1508302800,1,IND,East,Central,0,0,0,0,0,0,BKN,East,Atlantic,0,0,0,0,0,0
1508302800,1,WAS,East,Southeast,0,0,0,0,0,0,PHI,East,Atlantic,0,0,0,0,0,0
1508907600,1,LAL,West,Pacific,3,333,333,0,1,1,WAS,East,Southeast,2,1000,1000,1000,3,3
1514700000,0,OKC,West,Northwest,1,555,550,736,4,8,DAL,West,Southwest,1,324,304,222,3,5
1517896800,1,ORL,East,Southeast,0,307,290,391,2,4,CLE,East,Central,2,588,676,440,3,4
1509339600,0,LAC,West,Pacific,2,800,1000,666,4,4,GS,West,Pacific,1,571,500,666,3,4
1514872800,1,PHO,West,Pacific,2,368,409,300,3,5,ATL,East,Southeast,3,277,240,166,3,4
1516687200,1,SA,West,Southwest,2,625,640,863,2,4,CLE,East,Central,3,600,666,478,1,3
1517810400,1,LAC,West,Pacific,2,509,542,555,3,6,DAL,West,Southwest,2,320,272,280,1,2
1508907600,1,OKC,West,Northwest,3,333,0,500,1,1,IND,East,Central,1,500,500,500,2,2
1509685200,0,ORL,East,Southeast,1,750,600,1000,4,6,CHI,East,Central,1,166,250,0,1,1
1513231200,0,BKN,East,Atlantic,2,423,416,461,3,5,NY,East,Atlantic,2,518,437,111,3,4
1514268000,0,MIL,East,Central,3,548,437,687,2,5,CHI,East,Central,3,312,473,176,3,7
1517205600,1,IND,East,Central,2,540,580,615,3,6,CHA,East,Southeast,3,416,384,300,2,5
1509253200,0,ATL,East,Southeast,1,166,0,0,0,1,MIL,East,Central,2,600,500,1000,3,3
1509512400,1,UTA,West,Northwest,2,571,571,1000,3,4,POR,West,Northwest,1,571,750,666,2,4
1510898400,1,BKN,East,Atlantic,3,357,428,500,2,3,UTA,West,Northwest,2,400,500,0,1,4
1514700000,0,SAC,West,Pacific,1,342,388,400,2,4,MEM,West,Southwest,0,305,416,235,2,3
1515391200,1,MIN,West,Northwest,1,609,777,700,3,7,CLE,East,Central,2,666,703,550,2,5
1515391200,1,NO,West,Southwest,1,500,416,500,2,5,DET,East,Central,2,552,500,400,2,6
1517896800,1,ATL,East,Southeast,1,301,212,407,2,4,MEM,West,Southwest,1,346,441,208,1,4
1511935200,0,LAL,West,Pacific,2,400,363,545,2,3,GS,West,Pacific,2,714,636,700,3,7
1513144800,1,WAS,East,Southeast,0,518,538,545,2,4,MEM,West,Southwest,1,296,444,272,1,1
1514268000,1,DAL,West,Southwest,2,264,272,388,1,2,TOR,East,Atlantic,3,741,750,611,5,9
1508734800,0,DET,East,Central,1,666,666,1000,2,2,PHI,East,Atlantic,1,0,0,0,0,0
1510120800,1,DET,East,Central,4,700,600,800,4,7,IND,East,Central,1,454,400,333,2,4
1510552800,1,WAS,East,Southeast,2,583,800,571,3,5,SAC,West,Pacific,1,250,333,142,2,2
1514959200,0,CHI,East,Central,2,351,521,500,3,6,TOR,East,Atlantic,2,714,777,550,3,8
1508389200,0,LAL,West,Pacific,0,0,0,0,0,0,LAC,West,Pacific,0,0,0,0,0,0
1510552800,1,POR,West,Northwest,3,500,625,500,2,4,DEN,West,Northwest,2,615,500,400,4,7
1510552800,1,GS,West,Pacific,2,769,750,714,5,9,ORL,East,Southeast,2,615,500,571,2,6
1515218400,1,SAC,West,Pacific,4,324,368,352,1,3,DEN,West,Northwest,1,552,521,350,3,6
1508821200,1,CLE,East,Central,2,666,666,500,2,2,CHI,East,Central,2,0,0,0,0,0
1509512400,1,PHI,East,Atlantic,1,428,250,0,3,3,ATL,East,Southeast,3,142,0,200,0,1
1511762400,1,SA,West,Southwest,2,631,625,800,3,7,DAL,West,Southwest,2,250,214,250,3,4
1516600800,1,MEM,West,Southwest,2,355,451,458,3,5,PHI,East,Atlantic,2,523,523,523,4,8
1509685200,0,DAL,West,Southwest,1,111,142,200,1,1,NO,West,Southwest,2,375,333,500,2,3
1516773600,1,POR,West,Northwest,2,531,481,565,3,6,MIN,West,Northwest,1,632,774,500,3,7
1511157600,1,PHI,East,Atlantic,1,533,500,400,2,7,UTA,West,Northwest,2,411,500,142,2,3
1514872800,1,CLE,East,Central,2,666,720,777,1,6,POR,West,Northwest,0,527,473,611,3,6
1516773600,0,ATL,East,Southeast,2,304,222,434,3,4,TOR,East,Atlantic,3,688,760,560,2,6
1517551200,0,BKN,East,Atlantic,2,365,387,423,1,3,LAL,West,Pacific,2,380,275,291,3,6
1509080400,1,GS,West,Pacific,2,600,500,500,3,3,WAS,East,Southeast,2,750,1000,500,3,3
1510466400,1,OKC,West,Northwest,1,416,142,600,1,4,DAL,West,Southwest,0,153,111,166,1,2
1512108000,1,TOR,East,Atlantic,2,650,636,875,3,7,IND,East,Central,1,545,615,500,3,7
1513404000,1,SA,West,Southwest,0,655,600,866,3,7,DAL,West,Southwest,1,275,300,153,1,4
1514008800,1,ATL,East,Southeast,0,218,217,266,1,2,DAL,West,Southwest,0,272,272,133,1,3
1517637600,0,CLE,East,Central,3,600,676,760,3,4,HOU,West,Southwest,2,740,733,708,4,8
1509080400,0,ATL,East,Southeast,0,200,0,0,1,1,DEN,West,Northwest,2,250,500,0,1,1
1510380000,1,DEN,West,Northwest,1,583,500,714,4,6,ORL,East,Southeast,1,666,500,666,3,7
1510552800,1,NO,West,Southwest,2,538,500,400,4,6,ATL,East,Southeast,2,153,100,222,1,1
1511157600,1,NO,West,Southwest,2,500,444,428,2,5,OKC,West,Northwest,3,466,222,250,3,5
1514613600,1,UTA,West,Northwest,2,416,428,666,1,2,CLE,East,Central,2,685,720,588,2,6
1517205600,0,DEN,West,Northwest,4,530,500,760,3,5,BOS,East,Atlantic,4,700,687,708,1,5
1517292000,0,LAC,West,Pacific,2,510,558,560,2,7,POR,West,Northwest,4,551,517,520,4,6
1515218400,0,ORL,East,Southeast,3,307,304,388,1,1,CLE,East,Central,2,657,692,526,1,5
1515304800,1,MIA,East,Southeast,1,552,608,526,4,7,UTA,West,Northwest,1,410,391,157,1,2
1515909600,1,MIN,West,Northwest,2,636,785,739,4,7,POR,West,Northwest,2,523,478,545,3,6
1508475600,0,MIL,East,Central,1,1000,1000,0,1,1,CLE,East,Central,2,1000,1000,0,1,1
1510207200,1,DEN,West,Northwest,2,545,333,666,3,6,OKC,West,Northwest,2,400,0,333,2,4
1512712800,1,IND,East,Central,2,560,625,666,3,7,CLE,East,Central,2,720,736,750,5,10
1513922400,1,DET,East,Central,1,548,526,642,3,3,NY,East,Atlantic,0,548,473,181,4,6
1517983200,1,DET,East,Central,2,500,454,629,4,4,BKN,East,Atlantic,0,345,375,307,1,3
1518156000,1,MIA,East,Southeast,2,527,571,520,0,3,MIL,East,Central,3,566,515,461,4,7
1508302800,0,DAL,West,Southwest,0,0,0,0,0,0,ATL,East,Southeast,0,0,0,0,0,0
1509339600,0,MEM,West,Southwest,2,833,833,1000,4,5,CHA,East,Southeast,1,500,500,0,3,3
1514959200,1,PHI,East,Atlantic,2,472,437,437,3,4,SA,West,Southwest,0,684,650,473,4,7
1511071200,1,TOR,East,Atlantic,1,666,666,833,4,7,WAS,East,Southeast,3,600,714,666,4,6
1516255200,0,BOS,East,Atlantic,1,755,733,750,4,8,PHI,East,Atlantic,3,500,473,500,4,6
1508475600,1,CHA,East,Southeast,2,0,0,0,0,0,ATL,East,Southeast,1,1000,0,1000,1,1
1511762400,0,GS,West,Pacific,2,750,700,800,4,8,SAC,West,Pacific,2,263,363,100,2,4
1515218400,0,WAS,East,Southeast,0,589,550,684,4,7,MIL,East,Central,1,540,400,411,3,5
1516428000,1,HOU,West,Southwest,1,720,720,727,4,6,GS,West,Pacific,3,804,769,875,4,9
1509858000,0,CLE,East,Central,1,444,500,400,1,4,ATL,East,Southeast,1,111,0,166,0,1
1510898400,1,DEN,West,Northwest,4,571,400,750,3,7,NO,West,Southwest,2,533,500,625,3,6
1511935200,1,ORL,East,Southeast,2,380,333,500,0,1,OKC,West,Northwest,3,421,250,200,1,4
1511935200,1,PHI,East,Atlantic,2,578,500,555,3,6,WAS,East,Southeast,0,550,600,600,2,6
1513058400,0,MIN,West,Northwest,2,592,722,692,3,6,PHI,East,Atlantic,2,500,500,461,1,4
1514008800,1,IND,East,Central,2,562,619,588,2,6,BKN,East,Atlantic,0,387,375,357,1,4
1515391200,1,LAC,West,Pacific,2,447,480,526,3,6,ATL,East,Southeast,1,256,240,142,1,4
1516082400,1,ORL,East,Southeast,4,279,269,368,0,1,MIN,West,Northwest,1,644,793,523,5,7
1516687200,1,OKC,West,Northwest,3,565,535,695,4,6,BKN,East,Atlantic,2,382,392,363,2,4
1516773600,0,LAC,West,Pacific,2,500,531,583,3,6,BOS,East,Atlantic,1,708,687,727,1,6
1517551200,1,MIL,East,Central,1,540,466,653,4,5,NY,East,Atlantic,2,442,392,259,2,4
1515564000,0,IND,East,Central,2,525,592,590,2,4,MIA,East,Southeast,0,575,625,600,5,8
1509166800,0,MIA,East,Southeast,3,500,666,666,2,2,BOS,East,Atlantic,2,600,600,666,3,3
1511762400,0,BOS,East,Atlantic,1,857,800,888,4,9,DET,East,Central,2,666,545,555,2,7
1514354400,1,NO,West,Southwest,4,515,428,533,3,5,BKN,East,Atlantic,0,363,352,312,1,3
1517724000,0,NY,East,Atlantic,2,433,379,640,2,4,ATL,East,Southeast,2,288,187,160,1,4
1512108000,0,ORL,East,Southeast,2,409,333,555,1,1,GS,West,Pacific,1,727,666,727,3,7
1512194400,1,CLE,East,Central,2,681,722,636,5,10,MEM,West,Southwest,0,333,437,333,0,0
1512194400,1,PHI,East,Atlantic,2,571,500,600,3,6,DET,East,Central,1,666,538,545,3,6
1515391200,0,SAC,West,Pacific,2,342,400,388,2,4,SA,West,Southwest,1,658,636,428,2,6
1515909600,0,NY,East,Atlantic,1,452,360,652,1,2,NO,West,Southwest,1,512,423,476,3,6
1509512400,0,MEM,West,Southwest,2,714,833,800,3,5,ORL,East,Southeast,2,714,600,500,4,5
1508734800,1,PHO,West,Pacific,1,0,0,0,0,0,SAC,West,Pacific,2,333,333,500,1,1
1509598800,0,SA,West,Southwest,3,571,1000,1000,2,4,GS,West,Pacific,2,625,600,750,4,5
1509685200,1,NY,East,Atlantic,1,428,500,500,3,3,PHO,West,Pacific,2,500,333,500,4,4
1514786400,0,CHI,East,Central,1,361,521,529,3,7,POR,West,Northwest,2,514,473,588,2,5
1515391200,0,BKN,East,Atlantic,2,384,380,450,3,4,TOR,East,Atlantic,2,729,800,590,4,8
1515823200,0,TOR,East,Atlantic,1,725,782,882,4,7,GS,West,Pacific,0,790,769,857,4,8
1511330400,1,NY,East,Atlantic,2,562,444,727,3,6,TOR,East,Atlantic,3,687,714,555,4,7
1511762400,1,LAC,West,Pacific,2,388,545,375,2,2,LAL,West,Pacific,5,421,400,250,2,4
1512885600,0,SAC,West,Pacific,1,320,461,400,2,4,TOR,East,Atlantic,1,695,666,538,5,8
1514008800,1,TOR,East,Atlantic,1,733,733,916,5,9,PHI,East,Atlantic,1,451,428,466,1,2
1514268000,1,SA,West,Southwest,2,676,650,882,4,7,BKN,East,Atlantic,3,375,352,333,1,4
1514354400,1,ATL,East,Southeast,4,242,217,312,2,3,WAS,East,Southeast,2,558,529,500,3,6
1514700000,1,LAC,West,Pacific,1,441,500,533,4,6,CHA,East,Southeast,1,371,333,200,2,4
1515304800,0,DAL,West,Southwest,1,325,320,380,3,5,NY,East,Atlantic,2,461,375,176,1,2
1515996000,1,ATL,East,Southeast,2,261,230,368,1,4,SA,West,Southwest,1,659,640,434,3,6
1517378400,1,ORL,East,Southeast,0,285,275,380,1,2,LAL,West,Pacific,3,387,275,304,4,7
1515477600,1,LAL,West,Pacific,2,307,208,333,1,1,SAC,West,Pacific,1,333,380,300,1,4
1517292000,1,DET,East,Central,2,458,419,565,0,1,CLE,East,Central,2,604,687,458,3,4
1517896800,1,LAL,West,Pacific,2,403,300,461,3,6,PHO,West,Pacific,2,333,375,346,1,2
1518069600,1,ORL,East,Southeast,2,320,312,416,3,5,ATL,East,Southeast,1,314,212,192,3,4
1510898400,1,CHI,East,Central,2,166,285,200,0,2,CHA,East,Southeast,2,384,375,142,0,4
1514527200,0,OKC,West,Northwest,2,571,550,777,5,8,MIL,East,Central,1,545,411,400,3,5
1508648400,1,BKN,East,Atlantic,1,500,500,1000,1,1,ATL,East,Southeast,1,500,0,500,1,1
1512367200,1,CHA,East,Southeast,2,380,307,700,1,3,ORL,East,Southeast,1,416,384,357,2,2
1508302800,1,SA,West,Southwest,0,0,0,0,0,0,MIN,West,Northwest,0,0,0,0,0,0
1509426000,1,IND,East,Central,2,500,500,666,2,3,SAC,West,Pacific,2,166,200,333,1,1
1511157600,0,SAC,West,Pacific,2,250,375,500,1,3,DEN,West,Northwest,1,562,428,285,3,6
1512885600,1,NO,West,Southwest,1,500,473,461,2,5,PHI,East,Atlantic,0,520,500,500,1,5
1513749600,0,CHA,East,Southeast,2,366,352,529,2,3,TOR,East,Atlantic,3,714,692,562,4,9
1517292000,0,NO,West,Southwest,2,551,448,583,4,7,SAC,West,Pacific,2,306,285,285,2,2
1509512400,1,CHA,East,Southeast,1,571,500,750,3,4,MIL,East,Central,0,571,600,1000,3,4
1513144800,0,ORL,East,Southeast,3,392,375,500,2,3,LAC,West,Pacific,1,400,437,333,2,5
1515736800,0,ATL,East,Southeast,1,268,240,388,1,4,BKN,East,Atlantic,2,365,347,315,2,3
1518156000,1,UTA,West,Northwest,2,481,533,625,5,8,CHA,East,Southeast,0,425,413,320,3,5
1510293600,1,BOS,East,Atlantic,1,833,750,800,5,10,CHA,East,Southeast,3,454,500,166,2,5
1514268000,1,PHO,West,Pacific,3,342,350,277,3,3,MEM,West,Southwest,3,303,428,214,2,2
1516168800,0,SAC,West,Pacific,2,302,320,350,0,2,UTA,West,Northwest,2,395,391,181,1,2
1510725600,1,NY,East,Atlantic,2,538,500,666,3,7,UTA,West,Northwest,1,428,500,0,1,4
1513317600,1,WAS,East,Southeast,2,535,538,583,3,5,LAC,West,Pacific,2,423,437,384,3,6
1516341600,1,MEM,West,Southwest,2,348,448,434,3,5,SAC,West,Pacific,1,295,307,260,0,1
1510898400,0,DAL,West,Southwest,3,133,90,125,1,1,MIN,West,Northwest,2,642,700,500,3,7
1514872800,1,LAC,West,Pacific,2,457,500,562,4,6,MEM,West,Southwest,2,324,440,277,3,4
1517464800,1,WAS,East,Southeast,2,560,555,640,3,5,TOR,East,Atlantic,1,693,769,576,3,6
1513836000,0,PHI,East,Atlantic,2,466,461,466,1,2,TOR,East,Atlantic,1,724,714,588,4,9
1514959200,0,ORL,East,Southeast,1,315,304,411,1,1,HOU,West,Southwest,3,742,750,750,1,5
1509253200,0,SAC,West,Pacific,2,200,200,0,1,1,WAS,East,Southeast,1,600,1000,333,3,3
1509685200,1,SA,West,Southwest,1,500,500,666,1,4,CHA,East,Southeast,2,625,600,333,4,5
1517378400,1,IND,East,Central,2,549,593,629,4,7,MEM,West,Southwest,1,367,441,238,2,6
1510034400,0,UTA,West,Northwest,2,500,555,833,3,5,PHI,East,Atlantic,4,555,500,600,4,5
1510898400,0,WAS,East,Southeast,1,642,833,625,4,6,MIA,East,Southeast,1,428,428,428,2,4
1511589600,1,HOU,West,Southwest,3,777,800,625,4,9,NY,East,Atlantic,1,555,454,166,3,6
1513490400,0,BKN,East,Atlantic,1,392,357,428,2,5,IND,East,Central,1,551,611,461,3,5
1514354400,1,GS,West,Pacific,2,794,736,764,4,9,UTA,West,Northwest,1,428,450,176,1,2
1509253200,0,BKN,East,Atlantic,1,500,500,1000,3,3,DEN,West,Northwest,1,400,500,333,2,2
1510034400,0,IND,East,Central,1,500,400,750,3,5,NO,West,Southwest,2,500,428,666,3,5
1508475600,0,NO,West,Southwest,2,0,0,0,0,0,GS,West,Pacific,2,0,0,0,0,0
1508562000,0,CHI,East,Central,2,0,0,0,0,0,SA,West,Southwest,2,1000,1000,0,1,1
1513404000,0,MIN,West,Northwest,2,586,736,666,3,6,PHO,West,Pacific,2,300,266,357,0,2
1516514400,0,DET,East,Central,1,500,448,650,1,3,BKN,East,Atlantic,1,369,370,333,2,4
1518156000,1,PHI,East,Atlantic,2,509,518,583,2,5,NO,West,Southwest,3,528,424,518,1,5
1513231200,0,ATL,East,Southeast,2,222,200,250,1,3,DET,East,Central,2,518,437,428,0,3
1516600800,1,ATL,East,Southeast,2,288,222,409,3,4,UTA,West,Northwest,1,413,440,217,2,4
1516946400,1,CLE,East,Central,2,586,666,727,1,3,IND,East,Central,2,541,586,478,3,7
1508821200,1,ORL,East,Southeast,2,666,666,1000,2,2,BKN,East,Atlantic,2,666,666,0,2,2
1509339600,0,NO,West,Southwest,2,500,400,500,3,3,ORL,East,Southeast,1,666,600,333,3,4
1511157600,0,DET,East,Central,1,687,600,875,3,7,CLE,East,Central,2,562,583,625,4,6
1515823200,1,LAC,West,Pacific,1,487,518,550,3,7,SAC,West,Pacific,1,317,347,285,1,2
1516946400,0,CHI,East,Central,2,375,533,478,2,5,LAL,West,Pacific,2,382,275,285,3,7
